"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"428","Gator1949","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-77.0368707,38.9071923
"429","GatorBond","@HamiltonElector this is the exact moment Alex Hamilton envisioned. Vote for anyone other than Trump. Abstain if you have to. #NeverTrump",0,1,1,-77.0368707,38.9071923
"430","gatrbait","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-91.9623327,30.9842977
"431","gay_gayest","RT @Vanderpunked: Michael Moore reveals plans for major protest at Donald Trump inauguration
#nevertrump 
https://t.co/uyQasA0d6d",3,0,0,-74.9512785,40.3642728
"432","gbky1","#ImStillNotOver 
I know 1#nevertrump and 1Hillary voter who now say they like what Trump is doing.Guess they were hacked by the Russians",1,2,2,-84.2700179,37.8393332
"433","gbroh10","MT @glennbeck: Are you in favor of a Convention of States? #COSProject #PJNET  https://t.co/37cFP6C4ya",0,1,1,-94.961594,29.7270612
"434","GenDesignInc","#russianhacking 
#russiangate
#nevertrump 
https://t.co/ypMdEiFbgf",0,0,0,-86.7816016,36.1626638
"435","GenDesignInc","Go Russia!
#nevertrump 
https://t.co/X9jXVBaNDY",0,0,0,-86.7816016,36.1626638
"436","GenDesignInc","Stop Steve Bannon
#nevertrump
#equalrights
#lovetrumpshate
#strongertogether 
#notobannon  
https://t.co/QS7MFSFPsD @moveon",0,0,0,-86.7816016,36.1626638
"437","geo6493","RT @co_rapunzel4: The face of crass materialism, poor taste, intolerance &amp; racism. It's also the face of the #GOP. #NeverTrump https://t.co‚Ä¶",223,-4,4,-71.0588801,42.3600825
"438","GeorgeKao","8 days 'til #ElectoralCollege vote. #NeverTrump &amp; #StillWithHer -- There is hope yet. Time to step up our actions. https://t.co/j0Gqz7YwQg",0,0,0,-122.4194155,37.7749295
"439","Gerard5899","@FoxNews @SenJohnMcCain @LindseyGrahamSC @SenSchumer @SenJackReed all signers are part of the #nevertrump group... So sad!",0,-1,1,-96.6212604,41.2115023
"440","Get2KnowSaintJo","RT @Bess_Carrick: @emm_fee @mmpadellan @Get2KnowSaintJo My admission, as dumb as it sounds now, was I didn't believe the #NeverTrump ppl wo‚Ä¶",2,-1,1,-94.846681,39.7674578
"441","GeurtsenAnthony","Do we really want our President elect and his people saying that CIA reports can't be believed? #NeverTrump #NotMyPresident",0,0,0,-89.6501481,39.7817213
"442","gfeinholtz","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-110.926479,32.2217429
"443","ghostcatbce","RT @TomLevenson: This is why it's a bad idea to let Russia's candidate become POTUS. #NeverTrump is not just a good idea; it's vital to nat‚Ä¶",4,0,0,-114.0708459,51.0486151
"444","glassyelegance","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-105.2893555,38.946154
"445","Glitchy_Ashburn","RT @Redpainter1: Based on CIA findings of #RussianHacking in the Presidential Election, should the results be thrown out? #NeverTrump #Trea‚Ä¶",4,0,0,-78.6568942,37.4315734
"446","Glorivime","Trump swears he is going to be POTUS for the next 8 years, he is lucky if he is for 4 ‚Ä¶ #ImpeachTrump #neverTrump https://t.co/cDk4hE2FjS",0,2,2,-79.0192997,35.7595731
"447","gobig27","RT @BreitbartNews: [Flips to Dictionary definition of ""integrity""]
[It's just a picture of @MichelleMalkin] https://t.co/IlXarxCf3s",98,0,0,-81.3792365,28.5383355
"448","GoddessTaj","not gonna lie #notmypresident #ImStillNotOver #NeverTrump",0,-1,1,-111.0937311,34.0489281
"449","gooroo777","RT @The_Bryan_B: Well? Or are you all a bunch of hypocrites?

#russianhacking #russiagate #NotMyPresident #NeverTrump #TheResistance #StopT‚Ä¶",1,1,1,-74.0059413,40.7127837
"450","GopConv2012","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-82.4571776,27.950575
"451","GopConv2012","RT @Croat1988: #fakenews these #nevertrump ..ers are so uncapable of anything. Keep trying.....Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏É https://t.co/VUUNqm74Oa",7,0,0,-82.4571776,27.950575
"452","GopConv2012","RT @BellTrumpkin: Lib #NeverTrump logic..Ì†ΩÌπÑ#MAGA https://t.co/n9zFOrOzUv",17,0,0,-82.4571776,27.950575
"453","GopConv2012","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-82.4571776,27.950575
"454","GopConv2012","RT @adamjohnsonNYC: why #NeverTrump careerist neocons will never be your ally against Trump exhibit 459 https://t.co/1qSMGQycvj",129,1,1,-82.4571776,27.950575
"455","GoTrumpFL","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-80.0533746,26.7153424
"456","GracieGato","@morgan_murphy excellent use of your time lol #nevertrump",0,1,1,-118.2436849,34.0522342
"457","gramsci1937","RT @1rantingrooster: Hillary doesn't have the integrity to be honest with the American people. #NeverHillary #NeverTrump",5,1,1,-87.7228384,42.0722513
"458","grandmapebbles","RT @bryanbehar: If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",49,0,0,-95.5965544,30.6384404
"459","grannygethealth","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-111.0937311,34.0489281
"460","Graypets","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-76.3055144,40.0378755
"461","greencitymedia","#Cleveland, #Ohio: Must Knows About Donald Trump: https://t.co/OEzQ5gajmV #Trump #NeverTrump #StopTrump #politics101 #ClevelandPost",0,2,2,-81.7877593,41.4524536
"462","greensoci","#TrumpTapes ‚ñ™#NeverTrump. #IwillVote: https://t.co/6lSGkqugSZ https://t.co/Enva3qoUsM https://t.co/FrxVo0BEck",0,0,0,-81.7877593,41.4524536
"463","greggchadwick","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-118.4911912,34.0194543
"464","GreggDourgarian","Sweet. I was wrong to be #nevertrump.  Abolish the whole dept plz https://t.co/sCQi20sIlz",0,-1,1,-93.1668858,44.8041322
"465","grigg_rick","https://t.co/2tRSoTxmiS
#unfitforoffice #nevertrump #lockhimup",0,0,0,-83.400211,42.324204
"466","gruejr30","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-76.7952525,39.3673278
"467","GypsyOooo","RT @TIMENOUT: ANOTHER EXAMPLE OF FAKE NEWS Latest #NeverTrump smear ‚Äì Melania Trump will postpone FLOTUS title https://t.co/r0PQ0f9Sd7 via‚Ä¶",3,-1,1,-81.5157535,27.6648274
"468","HairyOrangeDude","RT @scottlaroc: #TheBestComplimentEver  I have been BLOCKED by these 2 loudmouth Trump supporters Roseanne Barr &amp; Kirstie Alley! #NeverTrum‚Ä¶",1,1,1,-119.4179324,36.778261
"469","hankarnold54","#NeverTrump ‚Ä¶ https://t.co/Yneswy9HDy",0,0,0,-95.712891,37.09024
"470","HansAJohnson","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-75.1298939,40.3101063
"471","harrystretch","#NeverTrump #Reichbart https://t.co/eULvPdnTQH",0,0,0,-78.3281781,39.9410542
"472","HealthyDelish","RT @Andersonista: In a sane world #RussianHacking would be a bigger scandal than Watergate. This is not that world. #Notmypresident #NeverT‚Ä¶",3,0,0,-73.7562317,42.6525793
"473","herbtheentspec","RT @EPiC_Isha: Power, pay, party, privilege and even Putin cannot be priority over the parity+purpose of #WeThePeople #MAGA #AmericaFirst b‚Ä¶",1,1,1,-118.3286614,34.0928092
"474","hessian","@andye_andrew not my guy. #nevertrump She had intense support in CA. Doesn't matter. Worth 55 EVs. We have 51 elections. He won 30. #MoveOn",0,2,2,-96.5356449,42.4040965
"475","HeyIrish","@SenBennetCO Well?? Your silence is deafening and you're a freaking Democrat! #NeverTrump #NotMyPresident‚Ä¶ https://t.co/adBlN8p3Q4",0,0,0,-105.7820674,39.5500507
"476","historybuff1963","RT @CPBuffy19: @kurteichenwald not low enough. His version of USA must never succeed. #NeverTrump #notmypresident https://t.co/PZb06Z3q5E",13,2,2,-94.6554874,31.6035129
"477","Hitandmisses4","I think Obama is extremely concerned 4America.Noone hasever left office in thehands of such incompetent degenerate‚Ä¶ https://t.co/pLkGynCYnp",0,-3,3,-97.7430608,30.267153
"478","hlm906","#ElectoralCollege2016 #dotherightthing #NeverTrump.  Just look at his cabinet choices.  #DumpTrump",0,0,0,-122.6764816,45.5230622
"479","HMaewest","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-81.5157535,27.6648274
"480","HollyCarolEarls","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-97.092877,35.0077519
"481","HollyW81333596","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-81.5157535,27.6648274
"482","HoosierCandy","RT @simms_landon: Van Jones‚Äô PR Firm Working With Republican Electors Voting Against Trump 
#NeverTrump
#GlennBeck
#VanJones
https://t.co/U‚Ä¶",6,1,1,-86.5804473,35.5174913
"483","hopkins_cyrilla","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-96.8042882,32.8083577
"484","HorrorDC","Paul Ryan, 3rd in line to WH, won't investigate when #NeverTrump appoints Russian mole to LEAD the #StateDepartment‚Ä¶ https://t.co/KOaGpbFN4w",0,1,1,-77.0368707,38.9071923
"485","hotstylefashion","Women have the power to stop Trump. #NeverTrump. #Hillary, #iWillVote!

https://t.co/igijMCuFyr https://t.co/ag6WEXsa0a",0,1,1,-81.7877593,41.4524536
"486","I_Luv_Thinkers","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-87.6185499,41.8873246
"487","iam_janine","RT @CPBuffy19: @kurteichenwald not low enough. His version of USA must never succeed. #NeverTrump #notmypresident https://t.co/PZb06Z3q5E",13,2,2,-73.134961,40.789142
"488","Iamnowblue","RT @TSJB45: #NeverTrump
Never should ""President"" and ""Tr%*p"" appear together. 

The world must know #HesNotOurPresident...
he's our nationa‚Ä¶",56,0,0,-95.712891,37.09024
"489","IAMTHEPIEKING","@Muslim4Trump_ @BernieSanders Not to most of us. #NeverTrump",0,0,0,-122.9006951,47.0378741
"490","iluvleafs","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-79.6903316,44.3893556
"491","Invictus979","RT @BenHowe: On behalf of myself, my team, and 390 financial backers, I present The Sociopath: https://t.co/ghTe05njCc #TheSociopath #Never‚Ä¶",1954,0,0,-79.3831843,43.653226
"492","iowa_trump","RT @NoMoreRomney: 4 #NeverTrump Politicians Release A Joint Statement.  
And We Are Supposed To Take You Seriously? 
@LindseyGrahamSC

http‚Ä¶",5,0,0,-95.712891,37.09024
"493","IrishMason","RT @cahulaan: @AriMelber @Solutioneer72 #NeverTrump #NotMyPresident #TheResistance #TrumpLeaks #GrabYourWallet #ResistTrump #WhereYoTaxesAt‚Ä¶",5,0,0,-104.8213634,38.8338816
"494","isthisnameused","RT @ActDontReact: https://t.co/fsHGIZPhoN
Why didn't the media take this serious? #ImWithHer #NeverTrump",1,0,0,-84.3879824,33.7489954
"495","italgal37","RT @FIERCEDEFENDER1: @mmpadellan @Dangchick1 Why didn't voters listen?!?!?! #MadamPresident #NeverTrump Ì†ΩÌ∏ñ",8,0,0,-85.6023643,44.3148443
"496","Ivanroberson","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-81.5157535,27.6648274
"497","Ivanroberson","This from ""@SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/EuSW8Rf9tl""",7,-1,1,-81.5157535,27.6648274
"498","iyamiyam","RT @RobertSerratoJr: Founding father, John Jay on 'dangers from foreign force and influence' from Federalist Papers 3 &amp; 4. #NeverTrump #Mak‚Ä¶",2,0,0,-118.4911912,34.0194543
"499","J_Dot_J","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-96.7969879,32.7766642
"500","j_ronniej3333","RT @jamesplake721: 52! Just watch out for traitors @JeffFlake @BenSasse and other #nevertrump will try to stop you sir. They are SNAKES! ht‚Ä¶",1,0,0,-95.712891,37.09024
"501","j2dumfounded","@DarlingEbony @kylegriffin1 

LOL. Whatta backbone from Mr. #NeverTrump. Where is Romney on Russia hack‚Äî out to lunch?",0,0,0,-122.0575434,37.387474
"502","Jabbotage","#resist #nevertrump #WomensMarch No standing by, never again https://t.co/aekOLQpEht",0,0,0,-73.9441579,40.6781784
"503","jachavez","#FuckTrump #NeverTrump #notmypresident https://t.co/FpQsAar0jt",0,0,0,-99.9018131,31.9685988
"504","Jackhammer72","RT @funder: Trump Hired 64 FOREIGN Workers in FL for 2016-7 Holidays

#ImWithChuck #TrumpLeaks #secretcia #msnbc #amjoy #cnn #resist #never‚Ä¶",366,1,1,-89.3985283,40.6331249
"505","jacksm39","RT @BMahadoBitch: Keep this! Make your voice heard. They work for us so WE THE PEOPLE must keep them accountable! #nevertrump https://t.co/‚Ä¶",2,1,1,-122.2913078,37.8271784
"506","JakeReif","In case you were wondering, even many #nevertrump folks can't face the truth of the election. Because it will ultim‚Ä¶ https://t.co/ht9qrHO3L9",0,0,0,-77.0368707,38.9071923
"507","JamesDevaney2","2.8 million votes and counting HRC has Mandate. NeverTrump",1,0,0,-123.0867536,44.0520691
"508","JamesDevaney2","RT @JamesDevaney2: 2.8 million votes and counting HRC has Mandate. NeverTrump",1,0,0,-123.0867536,44.0520691
"509","jamesjimcie","RT @SpencerKarter: #CindyBrady #GotCanned!!! :) https://t.co/BHEeyhXNCd via @YouTube #LATalkRadio #TheBradyBunch #EndHate #LGBTQ #NeverTrum‚Ä¶",1,0,0,-97.4933083,41.3895449
"510","jamesjimcie","RT @SpencerKarter: My Top5 People Who Don't Deserve A Platform https://t.co/3lbWLW56Hz via @YouTube #DonaldTrump #NeverTrump #NotMyPresiden‚Ä¶",1,0,0,-97.4933083,41.3895449
"511","jamesplake721","52! Just watch out for traitors @JeffFlake @BenSasse and other #nevertrump will try to stop you sir. They are SNAKE‚Ä¶ https://t.co/2sfQL84uk0",1,0,0,-80.8431267,35.2270869
"512","JamesSemaj1220","@ShaunKing @USArmy @AllenWest @realDonaldTrump

If THIS doesn't reek of HITLER, I don't know what the fuck does.
#IdiotAmerica
#NeverTrump",0,-1,1,-82.9000751,32.1656221
"513","JamesSemaj1220","The United States of America is quickly to become The DISGUSTED States of America should ‚Ä¶ #NeverTrump https://t.co/W2gKThGoK1",0,-1,1,-82.9000751,32.1656221
"514","JamesSemaj1220","@FrankConniff 

#NyetMyPresident
#NeverTrump https://t.co/u0sPCnrglW",0,0,0,-82.9000751,32.1656221
"515","JamesSemaj1220","#NeverTrump
#NyetMyPresident

https://t.co/Hz2b3aebbA",0,0,0,-82.9000751,32.1656221
"516","janabar72","RT @ARTISTstacy: Try un-seeing THIS one! 
@realDonaldTrump ,#DumpTrump,#STopTrump,#NeverTrump,#notmypresidenttrump , #TrumpPence16 , #Trump‚Ä¶",85,1,1,-70.8226541,43.9653889
"517","JanetPursley","@RussSegner Sorry but you &amp; nevertrump crowd sound like division not Consrevatives! KOOLAID drinkers. Too bad!",0,-1,1,-82.9000751,32.1656221
"518","JanF_Blogs","National Review went from #NeverTrump to #ThisIsFine. This won't last either. https://t.co/WAF6IdKXz1",0,0,0,-89.4012302,43.0730517
"519","jasonahart","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-82.907123,40.4172871
"520","JazzShaw","Flash forward: #NeverTrump in¬†2020 https://t.co/AqdmK8kwlp",3,0,0,-74.0059413,40.7127837
"521","JazzShaw","Many thanks to @jimgeraghty @NathanWurtzel @CalebHowe and @BiasedGirl for their #NeverTrump feedback on this.
https://t.co/AqdmK8kwlp",4,0,0,-74.0059413,40.7127837
"522","jbaileystweets","Flash forward: #NeverTrump in 2020 https://t.co/fxZogRfpUZ",0,0,0,-85.6788531,34.1520406
"523","jbaileystweets","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/8kcxDEqVxS",0,2,2,-85.6788531,34.1520406
"524","jbisrael","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-81.655651,30.3321838
"525","jc2055","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-93.2650108,44.977753
"526","JcookJay","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-87.6297982,41.8781136
"527","jcoralpark","RT @_Political_News: #NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/azums9IJyg htt‚Ä¶",1,2,2,-95.712891,37.09024
