"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"445","GeminiAPatterso","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.2036041,39.172728
"446","GenePanasenko1","RT @FrancesFrancine: #BasketOfDeplorables #CougarsForTrump #MakeAmericaGreatAgain #MakeAmericaSparkleAgainÌ†ΩÌ≤é @realDonaldTrump https://t.co/a‚Ä¶",113,0,0,-74.0059413,40.7127837
"447","geoff_deweaver","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-74.0059413,40.7127837
"448","geoff_deweaver","RT @GOP: Making moves to #MakeAmericaGreatAgain! https://t.co/kQHtlieQpV",462,0,0,-74.0059413,40.7127837
"449","GeorgeHarvey019","RT @XTraceyAnn: Can't wait until 1/20/17! #AmericaFirst #FreeJared #MakeAmericaGreatAgain #PresidentTrump #FridayFeeling #FakeNews #RacistV‚Ä¶",28,0,0,-84.8902382,39.8289369
"450","Gillfunk718","@FoxNews @DrJillStein has wasted enough tax payer time and money. Do something that will actually help this country.. #MakeAmericaGreatAgain",0,0,0,-74.1502007,40.5795317
"451","Gillfunk718","@FoxNews @SenSchumer but yet you dont care about the content obtained in the hacked material? Does this seem logical? #MakeAmericaGreatAgain",0,1,1,-74.1502007,40.5795317
"452","Gillfunk718","@FoxNews investigate the content of the hacked material... Wouldnt that make sense? #MakeAmericaGreatAgain @realDonaldTrump",0,0,0,-74.1502007,40.5795317
"453","GingerRoelofs","RT @EnergyBasis: @petromatrix @JavierBlas2 I mean it's as simple as #MakeAmericaGreatAgain every shale producer is jumping in their chairs‚Ä¶",4,0,0,-86.1089301,42.7875235
"454","GiordanSergio","RT @DanScavino: President-elect @realDonaldTrump speaking @lagop. Get out &amp; VOTE tomorrow for @JohnKennedyLA! #MakeAmericaGreatAgain https:‚Ä¶",476,0,0,-95.712891,37.09024
"455","GJerryGeorgatos","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-74.0059413,40.7127837
"456","glassyelegance","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-105.2893555,38.946154
"457","Glazzeddohnut","@realDonaldTrump Don, #dontbeadipshit #makeamericagreatagain",0,0,0,-111.6350887,39.4850357
"458","Glazzeddohnut","@realDonaldTrump @CNN Don, #dontbeadipshit #makeamericagreatagain",0,0,0,-111.6350887,39.4850357
"459","gofast","Your country's federal lands soon will be for sale. Aren't you proud. #makeamericagreatagain‚Ä¶ https://t.co/mfBeaT1fXm",0,1,1,-88.3125738,41.8500284
"460","gordon_harwood","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-103.2310149,44.0805434
"461","GordonPress","RT @JAlexanderRight: @realDonaldTrump is literally commentating the Army-Navy game now. This is glorious. #MakeAmericaGreatAgain #ArmyNavyG‚Ä¶",1,1,1,-82.4571776,27.950575
"462","Gr8KublaiKahn","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.0365298,38.8976763
"463","GrannyGeek","RT @azizonomics: #Russiagate will never go away.

#Putingate #Trumpgate #DrainTheSwamp #MakeAmericaGreatAgain",4,0,0,-77.6109219,43.16103
"464","grannygethealth","RT @DanScavino: President-elect @realDonaldTrump speaking @lagop. Get out &amp; VOTE tomorrow for @JohnKennedyLA! #MakeAmericaGreatAgain https:‚Ä¶",476,0,0,-111.0937311,34.0489281
"465","greenvegansara","RT @maconnal: #HandCuffHillary @infowars #InfoWars @realAlexJones #CrookedHillary #NeverHillary
#MakeAmericaGreatAgain
#Trump2016 https://t‚Ä¶",6,0,0,-78.6568942,37.4315734
"466","griffinpnate","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-86.1349019,40.2671941
"467","GrigsbyTerry","@ericbolling Isn't it great to have been RIGHT. You put up with  BS during election #TrumpPence. #CashingIn #MakeAmericaGreatAgain",0,1,1,-92.637927,32.5232053
"468","Guahan_671","@The_Trump_Train #ArmyNavyGameDay #MakeAmericaGreatAgain",0,0,0,-95.712891,37.09024
"469","Guahan_671","@StanleyClarke7 @LouDobbs @realDonaldTrump #MakeAmericaGreatAgain 62 million people want to protect our US Constitution in its original form",0,1,1,-95.712891,37.09024
"470","Guahan_671","@DanScavino #MakeAmericaGreatAgain #ArmyNavyGameDay We love you TRUMP!",0,2,2,-95.712891,37.09024
"471","Guahan_671","@StanleyClarke7 @LouDobbs @realDonaldTrump You can thank Obama and all the liberal socialism for destroying America! #MakeAmericaGreatAgain",0,1,1,-95.712891,37.09024
"472","Guahan_671","@WattsTeddy @ericbolling @FoxNews #AmericaFirst #MakeAmericaGreatAgain",0,0,0,-95.712891,37.09024
"473","Guahan_671","@WattsTeddy @ericbolling @FoxNews Why would I read #fakenews?  I want to #MakeAmericaGreatAgain ‚ù§Ô∏èÌ†ºÌ∑∫Ì†ºÌ∑∏",0,0,0,-95.712891,37.09024
"474","Guahan_671","@StanleyClarke7 @LouDobbs @realDonaldTrump You sound AntiAmerican!  #MakeAmericaGreatAgain",0,0,0,-95.712891,37.09024
"475","Guahan_671","@StanleyClarke7 @LouDobbs @realDonaldTrump Americans and Christians saved our country!  TRUMP will help #MakeAmericaGreatAgain",0,1,1,-95.712891,37.09024
"476","Guahan_671","@JasonMillerinDC @realDonaldTrump @CBS Always nice to see him!  Love you TRUMP! #MakeAmericaGreatAgain #ArmyNavyGameDay",1,3,3,-95.712891,37.09024
"477","Guahan_671","@WattsTeddy @ericbolling @FoxNews Why do you keep responding?  Wait!  You are reading the truth!  #MakeAmericaGreatAgain",0,0,0,-95.712891,37.09024
"478","GuffeyMan","RT @The_Trump_Train: Watch Michael Moore get shut down by Michigan autoworker! #MakeAmericaGreatAgain https://t.co/EaVXfUHVMA",1450,0,0,-86.158068,39.768403
"479","GunsNLoaded","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-81.1637245,33.836081
"480","HammUSMCretired","RT @kyleraccio: Louisiana: Go out and vote for @JohnKennedyLA for Senate today so he can help Pres-elect Trump #MakeAmericaGreatAgain!",6,1,1,-97.1330683,33.2148412
"481","hangrygal","When your holiday graham cracker house gets political.... #christmas #gingerbreadhouse #Trump2016‚Ä¶ https://t.co/Ov3hODzymI",2,0,0,-78.8866943,33.6890603
"482","hangrygal","RT @hangrygal: When your holiday graham cracker house gets political.... #christmas #gingerbreadhouse #Trump2016 #MakeAmericaGreatAgain @re‚Ä¶",2,0,0,-78.8866943,33.6890603
"483","HarlanPeggy","#PresidentElect @realDonaldTrump will be the #BestPresidentEver #MakeAmericaGreatAgain #AmericaFirst #USA https://t.co/nP1Rd16fQt",0,0,0,-95.712891,37.09024
"484","HawardStern","#GunsSaveLives 
#gunsense 
ALSO!!!
#HILLARYFORPRISON 

Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏
#MAKEAMERICASAVEAGAIN 
#MakeAmericaGreatAgain 
Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏‚Ä¶ https://t.co/iBoxjIFu7Y",1,0,0,-95.712891,37.09024
"485","hayag_jerry","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-73.9753676,40.7870106
"486","hc","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-78.898619,35.9940329
"487","hchdwalker","RT @atheygraphics: Keep it Real #Tucker  #TuckerCarlsonTonight #MakeAmericaGreatAgain https://t.co/oeNaNEJ02P",9,0,0,-101.3804447,35.3456038
"488","heatherhunterdc","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-77.0368707,38.9071923
"489","heathrodgirs","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-113.4909267,53.544389
"490","hellofrompilar","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-118.2436849,34.0522342
"491","Hildron","RT @VacavilleTerry: @CNNPolitics @CNN
#CNNLies #CNNSucks #BlackoutCNN
#Trump #MakeAmericaGreatAgain 
#PoliticsHour #ElectionFinalThoughts #‚Ä¶",8,0,0,-96.5772109,33.4214995
"492","HJackMiller1","ways to #MakeAmericaGreatAgain get rid of 90% of new regulations over the last 40 years. Let American people do what they do best",0,1,1,-80.1289321,26.3683064
"493","HMNorthey","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.0368707,38.9071923
"494","Hnurse07","RT @Tnspud1: Obama_ ' Legacy Of Failure '

#MakeAmericaGreatAgain
 
#ConcealedCarry #2A 

@Pudingtane @perossmeisl @19PHIL51 https://t.co/K‚Ä¶",6,-1,1,-81.1637245,33.836081
"495","holly7194","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-74.2179326,43.2994285
"496","honokeana","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-117.9992265,33.660297
"497","HOODESSENCE","@FoxNews @realDonaldTrump are all the #MakeAmericaGreatAgain Merchandise that were made in china being remade https://t.co/WAwcDgoUP8",0,0,0,-76.1474244,43.0481221
"498","HoratioN321","@20committee @LibyaLiberty @realDonaldTrump #MakeAmericaGreatAgain with russian aid!",0,0,0,-73.3035651,41.4141172
"499","HubScout","#DonTheCon Strikes Again!
#PresidentTrump #MakeAmericaGreatAgain (for Russia &amp; Goldman Sachs) https://t.co/kQqE4EUbWy",0,0,0,-77.0368707,38.9071923
"500","hughbrien","@paulkrugman And he is getting for more popular every day.  #MakeAmericaGreatAgain",0,1,1,-81.4498717,37.2232316
"501","hwaynewaters","RT @The_Trump_Train: RETWEET if you're excited for Obama  out and Trump in! #MakeAmericaGreatAgain https://t.co/OEun9GQXu1",2551,2,2,-105.7820674,39.5500507
"502","I_heart_trek","@CBSSports THANK YOU FOR HAVING @realDonaldTrump on! Loved it! #MakeAmericaGreatAgain  #ObamaAbsenceDisgraceful",0,2,2,-90.0022958,34.9918587
"503","IAmChrisBirch","Army v Navy w/ Trump as commentator. Best football ever! #MakeAmericaGreatAgain",0,2,2,-95.712891,37.09024
"504","IbSoliman","RT @The_Trump_Train: Sheriff David Clarke weighs in on the dishonest MSM in classic fashion. He is a true leader! #MakeAmericaGreatAgain ht‚Ä¶",1059,0,0,-95.712891,37.09024
"505","IdaFlo","RT @The_Trump_Train: Sheriff David Clarke weighs in on the dishonest MSM in classic fashion. He is a true leader! #MakeAmericaGreatAgain ht‚Ä¶",1059,0,0,-114.7420408,44.0682019
"506","idie0842","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-94.2396554,34.5862171
"507","Ilumin0n","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-95.712891,37.09024
"508","immigrant4trump","Trump: ""We‚Äôre Going To Win So Much, You‚Äôre Going To Be So Sick and Tired of Winning"" #Maga #Trump‚Ä¶ https://t.co/pmShXSkhRM",36,2,2,-81.1637245,33.836081
"509","InclusiveOut","Tell #RussianHackers you didn't fall for it.

https://t.co/WjaqKzRCpU

#ComradeTrumpski #MakeAmericaGreatAgain‚Ä¶ https://t.co/In86E1m4YJ",1,-1,1,-119.4179324,36.778261
"510","irina_varela01","People don't know how to think independently. Add #capitalism + #thedeathofthewest theory = #MakeAmericaGreatAgain Ì†ΩÌ∏êÌ†ΩÌ∏ñÌ†ΩÌ∏•",0,0,0,-122.4194155,37.7749295
"511","isavega2017","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.712891,37.09024
"512","islandmafia138","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-83.1445904,42.1290753
"513","Italians4Trump","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"514","ivotedtoMAGA","What a beautiful day to #MakeAmericaGreatAgain !! Be kind and American my friends.",0,1,1,-76.6121893,39.2903848
"515","izzyberdan","#merrychristmas #waronchristmas #psl #charliebymz #makeamericagreatagain #makeamericagayagain https://t.co/wvUCqoONWu",1,0,0,-71.0588801,42.3600825
"516","j_rikard","Shout out to the guy at the #ArmyNavyGameDay with the sign that says Hillary blew a 3-1 lead #Trump #MakeAmericaGreatAgain",25,2,2,-81.9320482,34.9495672
"517","jac3combs","#RussianHackers to #MakeAmericaGreatAgain lol",0,0,0,-83.1932284,37.24954
"518","jackflackdaily","Teacher Who Stomped on Flag in Class Now Wants Taxpayers to Pay His Legal Fees. https://t.co/HE4KWvBydD #Trump‚Ä¶ https://t.co/h88kLcVpVH",1,1,1,-82.9000751,32.1656221
"519","jackflackdaily","Illegals down on ground begging for pardons before Obama leaves. https://t.co/I2JeaAGClN #Trump‚Ä¶ https://t.co/jal2jSTqhM",4,0,0,-82.9000751,32.1656221
"520","jackflackdaily","'CHEERS' Star John Ratzenberger: ""The Adults Are BACK In Charge!"" https://t.co/JV9k4Dl1Xo #Trump‚Ä¶ https://t.co/slrcXV2JGS",2,1,1,-82.9000751,32.1656221
"521","jackflackdaily","Michigan House Passes Stricter Voter ID https://t.co/eNN5QgfECk #Trump #makeamericagreatagain #MAGA https://t.co/sZt4b184zW",2,1,1,-82.9000751,32.1656221
"522","jackflackdaily","Giuliani Out of Running for State, Any Position in Trump Administration https://t.co/s8Bc76XmGB #Trump‚Ä¶ https://t.co/UCZZhW1Oxj",0,2,2,-82.9000751,32.1656221
"523","JackieMcReath1","RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/GE8GlVZ‚Ä¶",2,1,1,-102.4107493,34.2331373
"524","JacobsenTerry","RT @gabriel_turpin: Now the left is oh so Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠ While we are preparing to #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/4Em6ToNuE0",2,0,0,-98.4842465,39.011902
"525","JacomoGOP","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-94.315422,38.9914998
"526","JAdamany","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-116.419389,34.9592083
"527","jaehhan","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-77.2716502,39.1731621
"528","jaehhan","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-77.2716502,39.1731621
"529","jags3251","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-79.3831843,43.653226
"530","JAKEANDMOLLY45","RT @DanScavino: President-elect @realDonaldTrump speaking @lagop. Get out &amp; VOTE tomorrow for @JohnKennedyLA! #MakeAmericaGreatAgain https:‚Ä¶",476,0,0,-74.4056612,40.0583238
"531","JamesAn11552421","RT @The_Trump_Train: Sheriff David Clarke weighs in on the dishonest MSM in classic fashion. He is a true leader! #MakeAmericaGreatAgain ht‚Ä¶",1059,0,0,-82.9000751,32.1656221
"532","JamesAWitomski","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-78.8866943,33.6890603
"533","JamesCoderre","#makeamericagreatagain #imwithher #hillaryforprison2016 #iFunny https://t.co/H6iVplJDAC https://t.co/NHL7hKOyLZ",0,0,0,-73.087749,41.6032207
"534","jamesedgriffin","RT @MarcoGutierrez: My #LatinosForTrump daughter #xionuevahidalgo our kids are the future of America. #MakeAmericaGreatAgain https://t.co/M‚Ä¶",2,0,0,-74.4056612,40.0583238
"535","JamesForshee1","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-84.2700179,37.8393332
"536","JamesPaine33248","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-84.3879824,33.7489954
"537","jamesplake721","RT @myGianLuca: RT
        President TRUMP OXYGEN!
            For the Next Eight Years!

         #MakeAmericaGreatAgain!! https://t.co/Om‚Ä¶",18,1,1,-80.8431267,35.2270869
"538","jamesplake721","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-80.8431267,35.2270869
"539","jamiearrington","RT @DanScavino: President-elect @realDonaldTrump speaking @lagop. Get out &amp; VOTE tomorrow for @JohnKennedyLA! #MakeAmericaGreatAgain https:‚Ä¶",476,0,0,-105.8700901,34.5199402
"540","Jan4USA","RT @rafshmatko: ‚úä‚úä‚úä Side by side with the future President of #US. ‚úä‚úä‚úä #Trump #Exibition #art #MAGA #MakeAmericaGreatAgain #DonaldTrump #Tr‚Ä¶",211,1,1,-115.1398296,36.1699412
"541","Janetlarose1","RT @Janetlarose1: Right back at ya Mr.Prez  ... #WorstPresidentEver  ... time to 
#MakeAmericaGreatAgain https://t.co/G3bxmgDhfB",231,1,1,-95.712891,37.09024
